"ets","arima","rw","rwd","wn","theta","nn"
2.64481865222322,2.71347047477938,8.10402154398563,4.60402154399751,15.4024609860516,6.39753089954668,5.44752901616615
1.10672590925327,1.80620860927501,4.90057947019867,1.80620860927501,10.1096981660723,3.2294535946584,4.9644558847444
2.96986107556167,2.51906507495754,2.96974562798092,0.464976152566106,6.27902776079247,2.09959038210568,1.26108510552426
2.85465812004781,2.96701565029681,7.7948623853211,4.29486238532843,14.7336311179376,6.06343440913833,5.10632030915719
7.3563928385951,4.42214970058129,7.35628143712575,4.42214970058129,12.0559590050668,6.18161260750032,1.20250832534163
0.747701206337553,0.990685185185184,5.52957407407407,2.2925370370486,12.6492321937322,3.89110747034712,2.27400231773228
3.78016923569439,3.47254800429938,6.61610355987055,3.47254800429938,12.0261110281695,4.85116881489675,6.24163653226825
3.1464386090079,1.08984505369213,3.1464600715137,1.08984505369213,7.8157550197121,1.70030760411669,3.11116809639491
5.32899342584434,5.3288050813815,4.1338864628821,4.39371179046105,5.3288050813815,5.61294071508584,5.56015395787544
4.15583328246152,4.16840894133422,5.99362729658794,2.95681889763782,21.1491290127196,4.44460845770751,5.72114747299158
0.771746686564137,0.423401772463886,0.431406326034065,0.581133819952196,2.77363017031629,0.37182450558363,1.56149683162153
1.74547086745908,1.74576092680358,0.807161664033702,0.261558715113581,1.74576092680358,1.02191532952786,1.99517688489379
1.77444599639761,1.01524242424242,1.01524242424242,1.21619936204146,1.53335042735044,1.92611067306035,2.98062111599974
0.962381618290727,0.978871347089972,2.26194001236858,2.6515504019807,0.774443952872526,1.01194905441143,0.666097564338848
0.801194061356298,0.934189752537388,2.22677090694935,2.59161189635197,0.658168871372052,0.972759644920995,0.556909660629828
0.895331226834874,0.950159582016206,2.23381801801802,2.60904324324661,0.705374743974743,0.986225621817963,0.602582628645181
1.72683439570716,1.60601347955176,0.766231182795697,0.954403225803325,1.51909374138408,1.92821407923155,2.78422591238891
1.8083805909511,1.79944413414644,0.999211180124223,1.22964596273449,1.64228124435953,1.9809519860065,2.87206802885127
3.63726892489927,3.63702912019826,2.83912019826518,2.35434402106955,3.63702912019826,3.96379904279036,2.94635419943036
0.946722165002039,0.894677777777784,0.894677777777784,1.32198888888377,6.57245555555557,0.458249757842416,0.807007716521119
0.823529411764707,1.02927450980393,1.02927450980393,1.19103921570219,0.823529411764707,0.812438725490197,0.885119288743101
2.96006978684349,1.70683124086445,3.07637806451613,3.23082967740018,1.32050709677419,3.02963966500495,1.57581803266624
9.08666668149914,9.08651851851851,9.08651851851851,7.14207407381298,12.6420740740702,8.07552667802884,9.14512469413197
0.410256410256415,0.410256410256415,1.02551794871795,1.83321025639511,0.410256410256415,0.414529914529919,0.409135699180539
6.53546777489569,8.25973952060441,6.3776382904528,5.92658592951641,8.97903616116021,6.28855986815702,6.8101890255711
6.65853430795415,7.2313874643918,6.51058974358975,6.84392307691974,7.2313874643918,6.81573120972046,6.94518285806207
5.55673525598658,5.55066667093204,5.04251390500882,5.09110230164509,5.57421387981507,5.76914844697822,5.18316452387492
8.52836495362934,1.54227822580645,8.52816532258065,5.05639112903406,14.2184879032258,6.91328948394397,6.90792045387174
1.45990904457283,1.41039755351681,2.59266055045872,0.90733944953753,10.856880733945,0.786416009673717,1.64134709541158
1.55287632582806,2.55734886450203,1.41307351712615,0.930617376772128,2.84275884154831,1.59831570955437,2.40903956067603
1.60152285395777,2.74067748591115,1.45885185185185,0.956141824735566,2.91774977416441,1.63964967747234,1.07098416994454
1.17437947380234,0.551434389766504,0.551434389766504,0.649465852141765,2.13147292810788,0.725756873314773,1.31241369273991
1.46966524985756,1.47668821839079,3.38107040229886,0.440481321839092,11.5854525862069,1.59877009256417,1.57217925842345
1.20168107663328,0.567354686869207,0.567354686869207,0.654980630642231,2.2994291936493,0.762318286913356,1.54794066127272
3.02046449961953,4.58130171979139,3.0202982689747,1.80676076333434,7.20254416333779,2.70161792181225,13.6496712514298
5.16689524496708,6.55007235949074,5.1667519379845,4.25364411557436,8.85396124031009,4.82300427361099,5.20259929596766
0.98500034139582,1.44673202843057,1.14592382495949,1.16942463533202,1.6833055842051,0.987564986111126,1.33955395513602
3.9184788193296,3.92046204620462,3.92046204620462,3.39834983497418,4.38261326132613,3.56014192756926,3.66052937067264
