const,tang,mbtr,logsale,profit,debtratio
1,0.28846153846153849,1.1442828054298644,1.7450172066759233,0.12330316742081447,0.71993760046503064
1,0.41556231003039512,1.0830143870314082,3.1671613891815218,0.18091185410334348,0.6174742865610563
1,0.012995652277208905,0.72833562994464385,2.8737906027487488,0.013589603478178232,0.30336523340971383
1,0.14374050770232155,1.022799594995299,3.0836973622826349,-0.090077384826788176,0.13017730559140167
1,0.28108111439082556,1.2903861915120443,5.3331196790834854,0.11535214478946494,0.60549188156638012
1,0.18004965296726438,0.8922829412081198,6.1452966047520112,0.030856321529864797,0.64559692777989242
1,0.69739445910290232,1.4747402498350923,9.7701275737908357,0.14652044854881266,0.48547963205287925
1,0.85900350552409299,1.030380188316379,5.0237686724862183,0.016117280263680457,0.88905284025843578
1,0.87119165034114698,1.1310882929135988,3.3885848436113113,0.081165979868945484,0.50332965031206134
1,0.59076665340902246,0.86559761844499883,3.7906911802605152,0.024966554579310841,0.56984140815615203
1,0.14215355172801983,1.1993625464370146,5.3072969293286132,0.091973432398964314,0.54432926793497705
1,0.33258644499201218,1.1021381089057973,5.8908649027184339,0.098927730091251262,0.34999516314036566
1,0.18701462886039374,0.89317617843597619,3.1489253521703855,0.12877009210763951,0.54473582284074873
1,0.14798517832329783,0.87926817971283,2.4889816689411393,-0.0027790643816581755,0.7272866153073918
1,0.40277493553800187,1.2291163590226333,4.0758410906575406,-0.19854295420128515,0.55485997802270992
1,0.22108992745064954,0.80523873797874146,4.3850969165310998,0.098312805803948022,0.4523482761149466
1,0.098105028259954999,2.7711431410924745,5.6521487714589522,0.27858462438953008,0.066799265572212302
1,0.34214791435639341,0.84683144246353315,2.9081025235930169,-0.043589524865648724,0.56301307516393118
1,0.16438298068501359,3.8344599064214262,7.5707375386477347,0.21664085188770568,0.10490047517046085
1,0.32321880113044771,0.75204640785363686,3.1296948232169579,0.089245872378402494,0.95470576787062045
1,0.16935680499341688,2.8653996196420732,3.5108287641706277,0.15131418540010727,0.21337372310598485
1,0.42844856103208734,6.3680449884220973,2.9989271644505102,0.11974859411180946,0.052497065026544623
1,0.36932814555019733,1.2376535468586654,4.6459761803803454,0.046983020267763805,0.55070165432183893
1,0.46312351543942992,1.528519893111639,7.8720358548549552,0.15819477434679333,0.34242058408466886
1,0.081830040533983114,1.3126592851952383,7.4725052927658746,0.075358444499344548,0.24855465992476045
1,0.2778705997580227,3.1170808607478251,8.2453582210571348,0.29544276084576826,0.25836445141125047
1,0.15797994568623355,0.88744400343522967,4.9782567200322339,0.088880765034932571,0.47535585298491606
1,0.42765335180481795,0.98483798968675429,3.4090994115580093,0.1346494266143308,0.34084870271959994
1,0.23527037933817591,1.4522296206618239,1.4639496056854948,-0.086359967715899905,0.68164924102955982
1,0.055027070014987925,1.3203372543332028,9.8331548374308877,0.059951671611659992,0.66242533364019462
1,0.050999083409715859,4.6053895508707612,3.2323052451798615,0.30885426214482126,0.099210266535044417
1,0.15328870601240557,2.1114889762328808,2.8194126689556707,0.051925320886814466,0.05956713482226933
1,0.37591431117687618,1.1902355770039179,5.1975573633968883,0.18092851978275126,0.57559917778609726
1,0.31373967900547356,1.0913999443362092,4.4080110953958469,0.11420354392800816,0.49303820064262766
1,0.59066498183541316,1.0748696888327278,4.278775004863407,-0.079094929710946144,0.61076414401175605
1,0.29047784145371486,1.0401294366379106,5.1029044911595935,0.16290389465598001,0.53694722944798101
1,0.10945102622272126,1.4188818106128309,5.872807692282807,0.093937380172170154,0.35197295373090742
1,0.22389289802666595,1.3345766398231151,7.8393345433713693,0.10246789698400655,0.36503769401330377
1,0.59608821212916774,2.2851142032029403,2.5411294408842786,0.16355998949855605,0.1764705882352941
1,0.37176383993658613,1.8536526674876499,5.7649716429686233,0.16961795971520374,0.16981660366792664
1,0.45392927936568828,1.211602963744485,7.686070471911961,0.15231152887013236,0.50212323333759579
1,0.22485629740485016,10.124341008809225,3.9380610539769192,0.36277677630012584,0.0076881535749410198
1,0.62360415164218064,0.97501488593167762,7.1176522808787848,0.072378361414833767,0.80701820296435145
1,0.51895842850616714,0.65944168896430211,3.3398537514211033,0.060105723422306336,0.28214802627509677
1,0.19085940922821501,1.0877676286116171,5.2521058747433429,0.20500034588512003,0.41454660837201457
1,0.30324632010553254,3.6675905029206866,6.3824486429754588,0.31855834659949406,0.078228261687478012
1,0.36579572446555819,0.81459208234362634,3.2406373166497136,-0.18859857482185272,0.87905696355218321
1,0.20534567891449765,0.96953117569666802,6.1939563106913198,0.051634871445328599,0.90932484543370196
1,0.50037788103817327,1.7099848359996292,6.4574225036449677,0.22797684930104198,0.21662947940205729
1,0.22849122807017547,2.9058131578947366,6.8979069429273228,0.2015438596491228,0.15460841199446845
1,0.61050104049943976,1.5293500880422604,3.114181753753535,0.32421962542020172,0.54393018083459688
1,0.64264126265929056,2.0475507697202144,3.162559409389297,0.063115290125311516,0.11449448470900002
1,0.72751917345889405,3.2640941625069044,6.2923780715438591,0.19124000444062428,0.10418491965832438
1,0.32382934443288247,5.5327523413111344,2.1591765096986895,-0.32903225806451614,0.13689810839206129
1,0.1325005837030119,1.0636908708848938,2.8422313825682299,0.05159934625262666,0.85517587736742806
1,0.27477900336384264,1.0129126574356566,4.623236011799718,0.16304858014550574,0.46145900207077317
1,0.346637046116133,2.8453922169449979,2.9228927273770333,0.044354220928451045,0.29830052162207638
1,0.74786605384110316,0.50089789888378211,0.44404459007563946,0.10505581089954039,0.6711519366076022
1,0.68936934277843376,1.1887236816214088,3.2054663179582668,0.11016824085005904,0.065799343041150454
1,0.1766038991408832,1.7336172991025887,6.159942809456191,0.11531374869343311,0.081044575331205265
1,0.26894644735599132,2.2496812437923266,7.4437140036751197,0.18267439260197393,0.22774015705987571
1,0.28913162206444565,1.5732830010922993,9.0444038444315513,0.15674494811578371,0.37213420537592118
1,0.72323163812331248,1.4007852139773305,3.7586153827988307,0.047086751796731316,0.97221006360766282
1,0.24983742616123089,1.0964796336568678,6.7066337041113622,0.075981719138948453,0.55663320616688317
1,0.44986318613451659,1.4378205763647949,7.7686673299987046,0.14616787431062017,0.34641594694070921
1,0.022814491426961941,1.1094602682815196,4.7647347556594299,0.13132415589902477,0.44138829575476818
1,0.33642635736426357,1.8555694430556946,3.9190780599018229,0.21619838016198378,0.06015880329030502
1,0.14881104576834567,0.20865827154180522,1.797078630705655,-0.01482996676041933,0.62495213295550278
1,0.85930975130314025,1.0606779263200103,3.9306288384202626,0.069777903826782589,0.67519535301846345
1,0.20495460681567584,1.1450495151533888,4.953394523923941,0.09879329355633186,0.44865423079778705
1,0.10844813815209051,0.87492104177868724,6.026841343408341,0.077882823389382808,0.59200852042620034
1,0.52611523287597461,2.2444881306636866,7.0744012803906573,0.19777963294599216,0.21807108699091032
1,0.5194426694512414,1.0294995184140392,4.9765820067713724,0.036460265261911068,0.69889927276865238
1,0.76739226356817181,0.83640057361376674,3.6136169696133895,0.11056773054861009,0.68506489938123039
1,0.063114609570896568,1.2807118017075765,8.5268086147089797,0.074679023946714898,0.56226895870779015
1,0.013249509671947312,1.2717308541900048,8.0161000529946271,0.041558585187719786,0.36970329240304967
1,0.17273692388899761,1.0814888291846816,6.834853348498469,0.085372073851336522,0.49260003153298282
1,0.29533358088872386,1.0166171555885628,2.4192119049257652,0.043569748731278619,0.75816515995495082
1,0.55307945648529788,1.2108276963732818,8.2960226923536418,0.014731693848975488,0.76413609427363749
1,0.56475009645193941,3.8729674100157259,6.5609910611519195,0.33252320232189686,0.10766973957867175
1,0.56169956914913688,1.2008832712311335,7.8620086252427974,0.097982172804089579,0.56610860699720966
1,0.38620788028502334,3.0993970972489673,6.0339898901061861,0.2579473912846148,0.10365473142402747
1,0.26385906749585591,1.0666976314706242,6.190089970608466,0.13188225216104665,0.55003402611015073
1,0.73221230839624785,0.99563989933653618,0.77103371921701647,0.048043925875085783,0.4053362843530543
1,0.062417527974987258,0.96654394776414465,7.9765064630532825,0.047881808755412786,0.77719725032333797
1,0.33988863878687359,1.4033289894562255,3.9611750088877504,0.13887572562492595,0.41357477523110042
1,0.14992426367461431,0.89159186535764368,5.4102164590454453,0.050339410939691451,0.56974854688888721
